time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1773293258.406803,111,50,255,255,255,255,168,179,255,49,236,132,49,254,111,229,134,42,45,240
1773293258.5583098,191,195,254,255,255,255,98,191,255,49,236,132,49,254,111,229,134,42,45,240
1773293258.706825,15,85,255,255,255,254,79,165,255,49,236,132,48,254,116,229,134,42,45,240
1773293258.856805,95,230,255,255,255,255,84,179,255,49,243,128,48,254,187,229,134,42,45,240
1773293259.0082822,175,120,255,255,255,255,124,255,255,49,255,122,47,254,76,230,134,42,45,240
1773293259.158638,255,9,255,255,255,254,155,255,255,65,9,117,47,254,182,230,134,42,45,240
1773293259.3084202,79,154,254,0,0,0,255,46,255,65,15,114,46,254,2,231,134,42,45,240
1773293259.457649,159,43,255,255,255,254,63,255,255,65,15,114,45,254,254,230,134,42,45,240
1773293259.607645,224,188,1,6,15,252,18,0,255,65,15,114,45,254,254,230,134,42,45,240
1773293259.758525,63,78,255,255,255,255,9,0,255,65,15,114,45,254,254,230,134,42,47,240
1773293259.907995,143,223,255,255,255,255,2,0,255,65,15,114,44,254,254,230,134,42,47,240
1773293260.0582988,223,112,254,255,255,255,1,0,255,65,15,114,44,254,254,230,134,42,47,240
1773293260.208522,47,1,255,255,255,255,0,0,255,65,15,114,43,254,254,230,134,42,45,240
1773293260.356738,127,146,255,255,255,255,7,0,255,65,15,114,43,254,254,230,134,42,43,240
1773293260.50683,207,36,255,255,255,255,4,0,255,65,15,114,42,254,254,230,134,42,47,240
1773293260.6567721,31,181,255,255,255,255,2,0,255,65,15,114,42,254,254,230,134,42,45,240
1773293260.8068008,111,70,255,255,255,255,1,0,255,65,15,114,41,254,254,230,134,42,45,240
1773293260.956867,191,215,254,0,15,255,1,0,255,65,15,114,41,254,254,230,134,42,45,240
1773293261.108335,15,105,255,255,255,255,1,0,255,65,15,114,40,254,254,230,134,42,45,240
1773293261.258378,95,250,255,255,255,254,0,0,255,65,15,114,39,254,254,230,134,42,45,240
